X 2 610a630a0a6263	X 0 0
X 0 62610a62616161	X 0 1 3,7
X 2 620a0a	X 0 0
C 2 615e5b61625d5b5b3d613d5d5d	C 0 0 0
X 0 620a61616161	X 0 0
X 3 62	X 0 0
X 0 61626361	X 0 0
X 3 636362630a	X 0 0
X 1 630a62	X 0 0
X 3 6261620a6362	X 0 0
C 2 625e632e5b5b3d613d5d5d	C 0 0 0
X 1 0a	X 0 0
X 3 -	X 0 0
X 3 -	X 0 0
X 1 0a0a0a0a61	X 0 0
X 3 62610a0a61	X 0 0
X 1 626362	X 0 0
C 2 5b5b3d613d5d5d5b5e615d5e5b5b3d613d5d5d	C 0 0 0
X 2 -	X 0 0
X 1 6161636161	X 0 0
X 0 620a0a61620a0a	X 0 0
X 0 610a	X 0 0
X 0 626361	X 0 0
X 1 0a0a62610a630a	X 0 0
C 2 5b612d635d2b	C 0 0 0
X 2 0a6263626363	X 0 1 1,6
X 0 6161610a630a	X 0 1 0,3
X 3 636261616263	X 0 1 0,6
X 1 63636262620a61	X 0 1 0,5
X 0 61616363	X 0 1 0,4
X 0 -	X 0 0
C 2 2e5b5e615d6224	C 0 0 0
X 3 626162620a	X 0 1 1,4
X 1 6162630a	X 0 0
X 0 0a62	X 0 0
X 0 626361620a0a61	X 0 0
X 3 61	X 0 0
X 3 6162	X 0 0
C 2 627b312c7d	C 0 0 0
X 0 63	X 0 0
X 0 0a0a6162610a	X 0 1 3,4
X 0 0a0a6162630a62	X 0 1 3,4
X 1 0a61626363	X 0 1 2,3
X 2 620a	X 0 1 0,1
X 2 0a	X 0 0
C 2 5b5b3a616c7068613a5d5d5b5b3d613d5d5d5b5e615d5b5e615d	C 0 0 0
X 0 63	X 0 0
X 3 636363	X 0 0
X 3 61620a	X 0 0
X 1 -	X 0 0
X 0 6363	X 0 0
X 0 -	X 0 0
C 2 282e2e7c5e5b5e615d292a	C 0 0 1
X 0 62636263	X 0 1 0,4 2,4
X 2 610a62620a63	X 0 1 0,0 -1,-1
X 0 62610a0a62630a	X 0 1 0,2 0,2
X 2 630a616263	X 0 1 0,1 0,1
X 1 62	X 0 1 0,0 -1,-1
X 1 610a62626161	X 0 1 0,0 -1,-1
C 2 285b61625d5b612d635d297c5b5b3a616c7068613a5d5d5b5b3d613d5d5d7b302c327d	C 0 0 1
X 1 -	X 0 0
X 0 6262	X 0 1 0,2 0,2
X 0 610a616261	X 0 1 0,1 -1,-1
X 1 -	X 0 0
X 1 0a0a6361610a0a	X 0 1 2,5 -1,-1
X 0 630a62	X 0 1 0,1 -1,-1
C 2 282e5b5e615d5b5b3a616c7068613a5d5d2429	C 0 0 1
X 2 6261630a	X 0 0
X 2 6261610a	X 0 0
X 3 -	X 0 0
X 3 6262616162	X 0 0
X 3 6161	X 0 0
X 2 63	X 0 0
C 2 5b5b3a616c7068613a5d5d5e5b5b3d613d5d5d2e	C 0 0 0
X 2 -	X 0 0
X 3 636161636362	X 0 0
X 2 -	X 0 0
X 2 6162	X 0 0
X 2 610a61	X 0 0
X 2 620a630a63	X 0 0
C 2 5b5b3d613d5d5d3f3f7c285b5e615d24292b	C 0 0 1
X 1 616161610a62	X 0 1 0,0 -1,-1
X 1 6362610a0a61	X 0 1 0,0 -1,-1
X 2 626262	X 0 1 0,0 -1,-1
X 1 0a0a63	X 0 1 0,0 -1,-1
X 2 63630a610a	X 0 1 0,0 -1,-1
X 0 620a63636162	X 0 1 0,1 0,1
C 2 635b612d635d5b612d635d245b5e615d5b5e615d24	C 0 0 0
X 3 616263626262	X 0 0
X 1 0a620a0a610a	X 0 0
X 0 63616361616362	X 0 0
X 0 0a	X 0 0
X 2 62626363626162	X 0 0
X 3 61620a61	X 0 0
C 2 2e635e62	C 0 0 0
X 2 630a	X 0 0
X 0 61610a630a0a63	X 0 0
X 0 6363	X 0 0
X 1 0a63630a0a	X 0 0
X 2 -	X 0 0
X 0 610a0a	X 0 0
C 2 615b5e615d7c5b61625d5b612d635d24	C 0 0 0
X 0 0a0a636162	X 0 1 3,5
X 3 -	X 0 0
X 1 0a	X 0 0
X 0 0a0a6361630a61	X 0 1 3,5
X 1 -	X 0 0
X 2 0a0a63	X 0 0
C 2 5b5b3d613d5d5d5b61625d7c5b612d635d7c635b61625d2e7c5b5e615d	C 0 0 0
X 0 610a610a	X 0 1 0,1
X 3 0a0a6162	X 0 1 2,4
X 1 6263	X 0 1 0,1
X 1 61620a0a616161	X 0 1 0,2
X 0 6362	X 0 1 0,1
X 1 6363	X 0 1 0,1
C 2 625b5e615d5b5b3d613d5d5d24	C 0 0 0
X 2 0a0a620a626363	X 0 0
X 2 620a6163	X 0 0
X 3 63	X 0 0
X 1 630a6161636163	X 0 0
X 2 610a	X 0 0
X 3 610a6261	X 0 0
C 2 63282e5b5b3d613d5d5d29	C 0 0 1
X 0 6263	X 0 0
X 1 630a61	X 0 0
X 1 -	X 0 0
X 2 0a6262630a61	X 0 0
X 2 62630a63616263	X 0 0
X 0 0a63	X 0 0
C 2 5b5b3a616c7068613a5d5d5b612d635d627b302c327d3f	C 0 0 0
X 0 -	X 0 0
X 2 0a0a6363616361	X 0 1 2,4
X 2 0a620a620a61	X 0 0
X 1 616361620a6163	X 0 1 0,2
X 1 610a6162616163	X 0 1 2,4
X 3 -	X 0 0
C 2 5b5e615d5b5b3d613d5d5d637c5b5b3a616c7068613a5d5d5b5b3d613d5d5d	C 0 0 0
X 2 616163630a	X 0 1 0,2
X 3 636363636162	X 0 1 3,5
X 1 6162	X 0 0
X 2 6262	X 0 0
X 0 0a6261	X 0 1 1,3
X 0 6262	X 0 0
C 2 5b612d635d5b5b3a616c7068613a5d5d5b5e615d5b5e615d	C 0 0 0
X 1 0a63	X 0 0
X 1 63610a	X 0 0
X 3 636362620a	X 0 1 0,4
X 2 0a6262	X 0 0
X 0 -	X 0 0
X 1 6161610a626162	X 0 0
C 2 5b612d635d7c617c5b61625d247c61	C 0 0 0
X 0 0a0a0a63	X 0 1 3,4
X 1 62630a620a0a61	X 0 1 0,1
X 2 62636361	X 0 1 0,1
X 1 62630a62	X 0 1 0,1
X 3 630a	X 0 1 0,1
X 2 62	X 0 1 0,1
C 2 5b5e615d635b612d635d24	C 0 0 0
X 3 -	X 0 0
X 1 62610a616262	X 0 0
X 1 61630a	X 0 0
X 0 -	X 0 0
X 1 0a6361	X 0 0
X 1 620a63	X 0 0
C 2 5b61625d	C 0 0 0
X 0 0a	X 0 0
X 3 610a62	X 0 1 0,1
X 2 -	X 0 0
X 1 63616261610a62	X 0 1 1,2
X 3 630a6162616261	X 0 1 2,3
X 1 6361	X 0 1 1,2
C 2 615b5e615d5b5b3a616c7068613a5d5d7b302c327d	C 0 0 0
X 0 0a62636163	X 0 1 3,5
X 2 -	X 0 0
X 2 62616262626162	X 0 1 1,5
X 0 61620a61	X 0 1 0,2
X 3 6262610a61610a	X 0 0
X 1 61	X 0 0
C 2 5e5b5e615d5b5b3d613d5d5d24	C 0 0 0
X 0 0a6363620a	X 0 0
X 3 0a0a	X 0 0
X 3 0a62	X 0 0
X 2 610a6163	X 0 0
X 2 63	X 0 0
X 3 0a0a62610a	X 0 1 2,4
C 2 5b5b3a616c7068613a5d5d5b5b3d613d5d5d5b612d635d2e5b5e615d	C 0 0 0
X 2 -	X 0 0
X 0 6263620a63	X 0 0
X 3 0a	X 0 0
X 1 0a630a0a0a6162	X 0 0
X 1 630a61636263	X 0 0
X 3 0a61	X 0 0
C 2 5e5b5e615d2e24	C 0 0 0
X 2 610a616163	X 0 0
X 1 -	X 0 0
X 3 -	X 0 0
X 1 630a6263626261	X 0 0
X 0 0a	X 0 0
X 2 62610a6363	X 0 1 0,2
C 2 63617b312c7d	C 0 0 0
X 1 62610a626262	X 0 0
X 1 6363630a62	X 0 0
X 0 6261610a	X 0 0
X 1 6163626261	X 0 0
X 2 630a	X 0 0
X 2 620a0a630a0a	X 0 0
C 2 5e627c5b5e615d627c5b612d635d2e5b5e615d63	C 0 0 0
X 2 63626263	X 0 1 0,4
X 2 0a	X 0 0
X 3 61616361	X 0 0
X 0 61616263	X 0 1 0,4
X 1 63630a0a	X 0 0
X 2 6361636162	X 0 0
C 2 637b312c7d3f	C 0 0 0
X 3 610a0a616161	X 0 0
X 3 0a616361	X 0 1 2,3
X 2 620a0a	X 0 0
X 2 6361616261	X 0 1 0,1
X 2 0a616262616162	X 0 0
X 3 0a0a0a62616261	X 0 0
C 2 5b61625d286263293f	C 0 0 1
X 2 620a62630a6162	X 0 1 0,1 -1,-1
X 0 61	X 0 1 0,1 -1,-1
X 2 0a6162636363	X 0 1 1,4 2,4
X 2 -	X 0 0
X 1 620a6262	X 0 1 0,1 -1,-1
X 1 610a610a6261	X 0 1 0,1 -1,-1
C 2 5b61625d2b3f	C 0 0 0
X 3 61	X 0 1 0,1
X 2 636363620a	X 0 1 3,4
X 1 6261630a	X 0 1 0,1
X 1 0a0a	X 0 0
X 1 630a0a0a	X 0 0
X 0 -	X 0 0
C 2 285b5b3d613d5d5d7c61297b312c7d3f7c5e5b5b3a616c7068613a5d5d2e	C 0 0 1
X 2 626361610a	X 0 1 0,2 -1,-1
X 3 6262610a626263	X 0 1 2,3 2,3
X 3 630a	X 0 0
X 0 0a63	X 0 0
X 1 0a63	X 0 0
X 1 6263620a0a	X 0 0
C 2 625b5b3d613d5d5d632e	C 0 0 0
X 2 -	X 0 0
X 2 616161	X 0 0
X 1 63	X 0 0
X 2 63	X 0 0
X 0 630a	X 0 0
X 0 620a6163630a	X 0 0
C 2 615b612d635d5b5e615d61	C 0 0 0
X 0 0a6262610a	X 0 0
X 3 63636263630a63	X 0 0
X 2 0a630a63	X 0 0
X 3 0a61	X 0 0
X 2 620a6363630a0a	X 0 0
X 2 6362630a0a	X 0 0
C 2 5e635b5e615d24	C 0 0 0
X 2 -	X 0 0
X 2 6161636363	X 0 0
X 1 6362	X 0 0
X 2 0a626361630a62	X 0 0
X 2 620a	X 0 0
X 3 -	X 0 0
C 2 5b612d635d5b612d635d632e	C 0 0 0
X 2 620a63620a6262	X 0 0
X 2 63610a63636162	X 0 0
X 2 610a0a610a6363	X 0 0
X 1 616162610a	X 0 0
X 2 616261630a0a61	X 0 0
X 0 620a61	X 0 0
C 2 5b5b3a616c7068613a5d5d5b5e615d612e24	C 0 0 0
X 0 0a620a62610a62	X 0 0
X 2 62636163	X 0 0
X 2 610a	X 0 0
X 0 630a616362620a	X 0 0
X 3 61636362616263	X 0 0
X 0 62630a6262	X 0 0
C 2 2e5b5e615d245b5b3d613d5d5d2e5b5e615d	C 0 0 0
X 2 -	X 0 0
X 3 616162	X 0 0
X 3 610a	X 0 0
X 2 63630a61	X 0 0
X 1 0a61630a610a	X 0 0
X 0 63616263	X 0 0
C 2 2e2a3f285b5b3a616c7068613a5d5d297b302c327d3f24	C 0 0 1
X 0 0a0a0a61	X 0 1 0,0 -1,-1
X 1 0a0a	X 0 1 0,0 -1,-1
X 3 61620a63	X 0 1 0,2 1,2
X 3 0a0a616262	X 0 1 0,0 -1,-1
X 3 616263	X 0 0
X 3 -	X 0 0
C 2 5b5b3a616c7068613a5d5d5b612d635d5b5e615d2e617c5b61625d	C 0 0 0
X 2 6261620a0a6162	X 0 1 0,1
X 0 0a63	X 0 0
X 0 62	X 0 1 0,1
X 2 610a	X 0 1 0,1
X 1 620a6362	X 0 1 0,1
X 3 61636161	X 0 1 0,1
C 2 5b61625d5e5e61	C 0 0 0
X 1 620a6163	X 0 0
X 1 63	X 0 0
X 1 620a0a6261	X 0 0
X 0 630a62630a0a61	X 0 0
X 2 62620a62	X 0 0
X 1 -	X 0 0
C 2 615b5b3a616c7068613a5d5d5b612d635d5b5b3a616c7068613a5d5d	C 0 0 0
X 0 636163636163	X 0 1 1,5
X 0 6363	X 0 0
X 2 63636262636362	X 0 0
X 0 6161626163	X 0 1 0,4
X 3 -	X 0 0
X 0 62620a6361	X 0 0
C 2 5b5e615d5b612d635d2b5b5e615d2b	C 0 0 0
X 2 630a616261	X 0 0
X 0 63616262630a	X 0 1 0,5
X 0 -	X 0 0
X 1 616361	X 0 0
X 1 616263	X 0 0
X 2 -	X 0 0
C 2 2e2e7c285b5b3a616c7068613a5d5d293f24	C 0 0 1
X 0 63620a62626362	X 0 1 0,2 -1,-1
X 2 0a61	X 0 1 0,0 -1,-1
X 2 0a620a610a6161	X 0 1 0,0 -1,-1
X 3 -	X 0 0
X 3 0a6362620a	X 0 1 0,0 -1,-1
X 2 61626261	X 0 1 0,2 -1,-1
C 2 5b5b3d613d5d5d7b327d7c5b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d5b5b3d613d5d5d5b612d635d2e	C 0 0 0
X 1 6363	X 0 0
X 3 636361	X 0 0
X 0 610a0a63636162	X 0 0
X 2 -	X 0 0
X 2 0a0a630a62	X 0 0
X 0 -	X 0 0
C 2 5b5b3d613d5d5d285b612d635d297c5b5e615d7c61	C 0 0 1
X 3 -	X 0 0
X 0 0a0a	X 0 0
X 2 0a0a610a0a	X 0 1 2,3 -1,-1
X 2 630a6363	X 0 1 0,1 -1,-1
X 0 0a	X 0 0
X 1 63620a0a63	X 0 1 0,1 -1,-1
C 2 5b5e615d5b5b3d613d5d5d2b24	C 0 0 0
X 3 61	X 0 0
X 1 0a62616261	X 0 1 3,5
X 0 62	X 0 0
X 2 0a620a63	X 0 0
X 2 626363	X 0 0
X 3 6161620a616163	X 0 0
C 2 2e5e2e7c5b612d635d615b5e615d	C 0 0 0
X 2 6361626361	X 0 1 0,3
X 3 620a	X 0 0
X 0 6163	X 0 0
X 1 63	X 0 0
X 3 610a6263	X 0 0
X 3 62620a	X 0 0
C 2 622e5b5b3d613d5d5d2e	C 0 0 0
X 0 62616163620a0a	X 0 1 0,4
X 1 61626262	X 0 0
X 3 0a6362610a0a63	X 0 0
X 2 636362	X 0 0
X 0 6161	X 0 0
X 1 620a630a63	X 0 0
C 2 5e615b5b3a616c7068613a5d5d7c2e24	C 0 0 0
X 3 630a	X 0 1 0,1
X 0 6261630a63	X 0 1 2,3
X 3 61630a6161	X 0 1 1,2
X 3 620a63626363	X 0 1 0,1
X 3 0a	X 0 0
X 1 0a636161630a	X 0 1 4,5
C 2 625b5e615d7c5b5b3a616c7068613a5d5d24	C 0 0 0
X 1 63616263	X 0 1 2,4
X 0 630a0a	X 0 1 0,1
X 1 62620a61	X 0 1 0,2
X 0 62630a	X 0 1 0,2
X 2 620a0a6362	X 0 1 0,1
X 2 616263630a6262	X 0 1 1,3
C 2 5e5b61625d7c2861297b327d24	C 0 0 1
X 3 62636261	X 0 0
X 0 -	X 0 0
X 1 620a636363	X 0 0
X 0 6161	X 0 1 0,2 1,2
X 2 620a0a610a	X 0 1 0,1 -1,-1
X 1 620a610a	X 0 1 2,3 -1,-1
C 2 5b5e615d622e7c5b5b3a616c7068613a5d5d	C 0 0 0
X 2 63620a	X 0 1 0,1
X 3 6263636161610a	X 0 1 0,1
X 2 -	X 0 0
X 1 -	X 0 0
X 1 62636363630a	X 0 1 0,1
X 1 61620a61620a	X 0 1 0,1
C 2 5b5b3d613d5d5d5b5b3a616c7068613a5d5d5b5b3d613d5d5d7c285b5b3d613d5d5d293f3f	C 0 0 1
X 1 63626263	X 0 1 0,0 -1,-1
X 0 61616161	X 0 1 0,3 -1,-1
X 3 0a	X 0 1 0,0 -1,-1
X 1 6362	X 0 1 0,0 -1,-1
X 1 6263620a630a62	X 0 1 0,0 -1,-1
X 0 61610a62	X 0 1 0,0 -1,-1
C 2 61615b612d635d24	C 0 0 0
X 0 620a0a620a	X 0 0
X 2 61630a6163	X 0 0
X 1 620a62	X 0 0
X 1 610a0a62626361	X 0 0
X 0 610a636161	X 0 0
X 0 62630a610a61	X 0 0
C 2 285b612d635d5b61625d5b61625d297b312c7d3f	C 0 0 1
X 3 -	X 0 0
X 2 63610a0a	X 0 0
X 1 0a616163636161	X 0 1 4,7 4,7
X 3 6263626161	X 0 1 1,4 1,4
X 0 6363626162	X 0 1 1,4 1,4
X 2 6261636262630a	X 0 1 2,5 2,5
C 2 5e632e5b61625d	C 0 0 0
X 0 0a62	X 0 0
X 1 63626263	X 0 0
X 1 0a0a6262626261	X 0 0
X 1 0a630a	X 0 0
X 1 6363616161	X 0 0
X 3 61616362626161	X 0 0
C 2 285b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d24297b302c327d3f	C 0 0 1
X 1 0a0a62	X 0 1 0,0 -1,-1
X 1 0a6163	X 0 1 0,0 -1,-1
X 0 6363636162	X 0 1 0,0 -1,-1
X 0 0a0a610a0a6163	X 0 1 0,0 -1,-1
X 3 0a	X 0 1 0,0 -1,-1
X 3 61610a620a	X 0 1 0,0 -1,-1
C 2 5e5b61625d2e24	C 0 0 0
X 2 630a630a620a	X 0 0
X 1 0a620a0a0a63	X 0 0
X 1 -	X 0 0
X 2 620a	X 0 0
X 0 630a63610a	X 0 0
X 1 63620a620a6161	X 0 1 5,7
C 2 635b5b3a616c7068613a5d5d7c5b61625d5b5b3d613d5d5d5b5e615d625b5b3d613d5d5d	C 0 0 0
X 0 0a636161610a0a	X 0 1 1,3
X 0 636263630a	X 0 1 0,2
X 2 620a	X 0 0
X 0 0a620a	X 0 0
X 3 0a610a0a6363	X 0 1 4,6
X 2 0a	X 0 0
C 2 2e285b612d635d7b302c327d292b3f	C 0 0 1
X 3 0a636163610a62	X 0 1 1,2 2,2
X 0 636162	X 0 1 0,1 1,1
X 3 63620a	X 0 1 0,1 1,1
X 0 6262636263	X 0 1 0,1 1,1
X 3 61636363	X 0 1 0,1 1,1
X 2 6163	X 0 1 0,1 1,1
C 2 2e2b3f	C 0 0 0
X 2 62620a63	X 0 1 0,1
X 0 -	X 0 0
X 0 62	X 0 1 0,1
X 2 616162	X 0 1 0,1
X 3 0a626262626161	X 0 1 1,2
X 1 610a	X 0 1 0,1
C 2 5e5e5b612d635d5b5b3a616c7068613a5d5d	C 0 0 0
X 3 61	X 0 0
X 2 62610a61	X 0 1 0,2
X 1 6362616163	X 0 0
X 1 0a	X 0 0
X 3 610a6262	X 0 1 2,4
X 3 -	X 0 0
C 2 28615b5b3d613d5d5d292a3f24	C 0 0 1
X 2 63	X 0 0
X 2 0a0a6362636161	X 0 1 0,0 -1,-1
X 2 6262630a	X 0 1 3,3 -1,-1
X 0 636361	X 0 1 3,3 -1,-1
X 1 626361	X 0 1 3,3 -1,-1
X 0 0a	X 0 1 0,0 -1,-1
C 2 612a3f	C 0 0 0
X 2 6163630a620a	X 0 1 0,0
X 2 63630a61	X 0 1 0,0
X 0 620a610a636161	X 0 1 0,0
X 3 636162	X 0 1 0,0
X 1 0a620a610a	X 0 1 0,0
X 0 630a0a610a	X 0 1 0,0
C 2 5b612d635d2a3f	C 0 0 0
X 0 61	X 0 1 0,0
X 0 63630a6262	X 0 1 0,0
X 2 -	X 0 1 0,0
X 1 61	X 0 1 0,0
X 1 6162	X 0 1 0,0
X 1 62630a	X 0 1 0,0
C 2 5b5b3a616c7068613a5d5d5b612d635d5b5b3d613d5d5d24	C 0 0 0
X 1 -	X 0 0
X 1 630a0a616261	X 0 1 3,6
X 2 6361	X 0 0
X 1 62620a630a62	X 0 0
X 3 0a61	X 0 0
X 3 616162	X 0 0
C 2 637b302c327d3f	C 0 0 0
X 2 0a63	X 0 1 0,0
X 2 636262	X 0 1 0,0
X 3 6261	X 0 1 0,0
X 2 61616262630a61	X 0 1 0,0
X 2 61636361	X 0 1 0,0
X 3 0a	X 0 1 0,0
C 2 5b61625d2e3f	C 0 0 0
X 1 6363630a	X 0 0
X 2 6263610a	X 0 1 0,2
X 0 626363	X 0 1 0,2
X 3 610a62626262	X 0 1 0,1
X 3 0a0a620a620a	X 0 1 2,3
X 3 6161	X 0 1 0,2
C 2 5e5b5b3d613d5d5d6124	C 0 0 0
X 3 636363	X 0 0
X 3 0a6362626361	X 0 0
X 0 6362	X 0 0
X 1 0a626161	X 0 0
X 1 620a630a	X 0 0
X 2 610a0a	X 0 0
C 2 5b5b3d613d5d5d5b5b3d613d5d5d5e61	C 0 0 0
X 0 616361626263	X 0 0
X 1 0a610a6162	X 0 0
X 2 620a620a610a	X 0 0
X 3 6162626363	X 0 0
X 2 0a0a0a0a61620a	X 0 0
X 3 0a616262620a	X 0 0
C 2 5b5b3a616c7068613a5d5d28627c5b5b3d613d5d5d29	C 0 0 1
X 3 -	X 0 0
X 0 61	X 0 0
X 2 0a61620a	X 0 1 1,3 2,3
X 3 616162620a62	X 0 1 0,2 1,2
X 0 0a	X 0 0
X 3 630a636162	X 0 1 2,4 3,4
C 2 2e5b5b3d613d5d5d282e297b327d	C 0 0 1
X 2 0a63610a	X 0 0
X 1 -	X 0 0
X 3 0a61620a6262	X 0 0
X 0 -	X 0 0
X 3 0a6263620a62	X 0 0
X 3 62630a0a63	X 0 0
C 2 2e285b61625d3f297b302c327d	C 0 0 1
X 1 61636162610a	X 0 1 0,1 1,1
X 0 0a0a	X 0 0
X 3 -	X 0 0
X 2 0a616261610a61	X 0 1 1,4 3,4
X 2 610a62	X 0 1 0,1 1,1
X 0 63620a	X 0 1 0,2 1,2
C 2 5b5e615d2e6324	C 0 0 0
X 0 -	X 0 0
X 2 616161630a	X 0 0
X 0 6262630a63	X 0 1 0,3
X 2 626361610a61	X 0 0
X 3 636261	X 0 0
X 2 63	X 0 0
C 2 5b612d635d5b612d635d7c5b61625d5b61625d2a3f	C 0 0 0
X 1 0a616163630a	X 0 1 1,3
X 0 61636163620a0a	X 0 1 0,2
X 2 630a62620a0a	X 0 1 2,4
X 1 616163630a620a	X 0 1 0,2
X 1 -	X 0 0
X 2 61	X 0 1 0,1
C 2 63615e5b5b3d613d5d5d	C 0 0 0
X 2 61626261630a	X 0 0
X 0 620a0a63610a63	X 0 0
X 0 0a0a6261636363	X 0 0
X 3 630a63	X 0 0
X 3 -	X 0 0
X 2 0a6163610a6362	X 0 0
C 2 5b5e615d2e285b612d635d297b327d	C 0 0 1
X 0 0a620a6161	X 0 0
X 1 62	X 0 0
X 3 620a636262	X 0 0
X 0 620a61610a6361	X 0 0
X 2 636161630a	X 0 1 0,4 3,4
X 3 620a	X 0 0
C 2 5e625b612d635d5b5e615d	C 0 0 0
X 1 610a0a0a	X 0 0
X 1 0a6261626161	X 0 1 1,4
X 0 62	X 0 0
X 0 -	X 0 0
X 3 6263630a	X 0 0
X 2 0a0a636363	X 0 0
C 2 285b61625d5b5e615d5b5e615d297b327d	C 0 0 1
X 2 6161	X 0 0
X 1 63	X 0 0
X 3 -	X 0 0
X 2 620a616163	X 0 0
X 2 610a63	X 0 0
X 2 61616163626161	X 0 0
C 2 615b612d635d5b5e615d24	C 0 0 0
X 2 62630a6361620a	X 0 0
X 0 0a6362630a63	X 0 0
X 3 6363616162	X 0 0
X 2 6261	X 0 0
X 0 61	X 0 0
X 0 0a636263	X 0 0
C 2 5e5b612d635d5b612d635d5b5b3d613d5d5d	C 0 0 0
X 2 63620a	X 0 0
X 2 6161	X 0 0
X 1 636161	X 0 0
X 3 62616261636161	X 0 0
X 3 -	X 0 0
X 1 630a0a63620a	X 0 0
C 2 5b5b3d613d5d5d2e615b612d635d	C 0 0 0
X 0 6262616161	X 0 0
X 1 63	X 0 0
X 0 63630a0a0a	X 0 0
X 3 -	X 0 0
X 0 62620a63	X 0 0
X 2 61636362	X 0 0
C 2 5b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d5b612d635d5b612d635d	C 0 0 0
X 1 -	X 0 0
X 3 620a0a	X 0 0
X 1 0a0a620a	X 0 0
X 2 616262630a610a	X 0 0
X 2 636161620a630a	X 0 0
X 1 636163626263	X 0 1 0,6
C 2 5e2e24	C 0 0 0
X 1 6263630a6361	X 0 0
X 1 0a610a	X 0 1 1,2
X 2 6163	X 0 0
X 1 0a610a62	X 0 1 1,2
X 0 0a620a6261610a	X 0 1 1,2
X 2 6261	X 0 0
C 2 5b612d635d5e2e5b612d635d	C 0 0 0
X 1 6362620a6162	X 0 0
X 2 6261	X 0 0
X 3 626261610a	X 0 0
X 0 63630a	X 0 0
X 3 0a636162	X 0 0
X 0 0a0a63	X 0 0
C 2 2e5b5b3d613d5d5d2b24	C 0 0 0
X 0 6262	X 0 0
X 3 -	X 0 0
X 1 0a0a63620a63	X 0 0
X 0 0a6261	X 0 1 1,3
X 1 616361626263	X 0 0
X 2 0a620a	X 0 0
C 2 285b61625d5b61625d2e293f3f	C 0 0 1
X 1 610a	X 0 1 0,0 -1,-1
X 3 62630a0a6361	X 0 1 0,0 -1,-1
X 3 61616361	X 0 1 0,0 -1,-1
X 3 -	X 0 1 0,0 -1,-1
X 3 63620a62	X 0 1 0,0 -1,-1
X 3 0a0a626161	X 0 1 0,0 -1,-1
C 2 5b5b3a616c7068613a5d5d5b5b3d613d5d5d2424	C 0 0 0
X 2 630a	X 0 0
X 3 62626263620a63	X 0 0
X 0 610a620a0a0a62	X 0 0
X 2 -	X 0 0
X 3 -	X 0 0
X 3 620a	X 0 0
C 2 61615b5b3a616c7068613a5d5d5b5b3d613d5d5d5b5b3d613d5d5d24	C 0 0 0
X 2 63626161	X 0 0
X 1 636161	X 0 0
X 0 0a63	X 0 0
X 3 0a0a6161610a0a	X 0 0
X 3 -	X 0 0
X 3 630a616263	X 0 0
C 2 5b5b3a616c7068613a5d5d5e2e5b612d635d5b61625d	C 0 0 0
X 1 63	X 0 0
X 0 -	X 0 0
X 1 0a6261	X 0 0
X 1 0a0a0a	X 0 0
X 2 63	X 0 0
X 1 63630a	X 0 0
C 2 5b5e615d5b612d635d5b5b3d613d5d5d5b5b3a616c7068613a5d5d	C 0 0 0
X 2 6261636263	X 0 0
X 2 63626161620a	X 0 1 0,4
X 0 0a630a6161630a	X 0 0
X 0 63	X 0 0
X 2 0a630a630a620a	X 0 0
X 3 0a63620a61	X 0 0
C 2 5b5b3a616c7068613a5d5d5e5b5e615d5b612d635d	C 0 0 0
X 1 62636363616262	X 0 0
X 2 620a63	X 0 0
X 3 630a	X 0 0
X 3 61636162610a	X 0 0
X 2 -	X 0 0
X 1 630a0a0a	X 0 0
C 2 5b5b3d613d5d5d7b327d245e5b5e615d24	C 0 0 0
X 0 -	X 0 0
X 1 63610a630a620a	X 0 0
X 0 -	X 0 0
X 2 610a630a636161	X 0 0
X 1 636362610a610a	X 0 0
X 2 0a630a	X 0 0
C 2 5b612d635d5b61625d7b302c327d	C 0 0 0
X 0 620a	X 0 1 0,1
X 2 63	X 0 1 0,1
X 2 626262616263	X 0 1 0,3
X 1 626361	X 0 1 0,1
X 0 6363	X 0 1 0,1
X 0 610a620a6163	X 0 1 0,1
C 2 5b5b3d613d5d5d5b61625d245b61625d5b612d635d	C 0 0 0
X 1 0a61	X 0 0
X 0 616161620a620a	X 0 0
X 2 630a6263636161	X 0 0
X 2 63610a636262	X 0 0
X 1 636163	X 0 0
X 0 63	X 0 0
C 2 5b5e615d5b5b3a616c7068613a5d5d5b612d635d5b5e615d5e5b5b3a616c7068613a5d5d	C 0 0 0
X 0 6362	X 0 0
X 3 -	X 0 0
X 3 0a6263630a0a	X 0 0
X 0 616262	X 0 0
X 1 62616361	X 0 0
X 1 610a	X 0 0
C 2 5e5b5b3a616c7068613a5d5d5e61	C 0 0 0
X 0 6162620a	X 0 0
X 0 626262	X 0 0
X 1 6361626162	X 0 0
X 3 62	X 0 0
X 2 -	X 0 0
X 1 61626261	X 0 0
C 2 2e2862293f3f5b612d635d5b5b3a616c7068613a5d5d285b612d635d292b3f	C 0 0 2
X 3 63610a	X 0 0
X 1 62630a0a620a0a	X 0 0
X 1 0a0a61	X 0 0
X 1 0a63620a	X 0 0
X 3 63610a616163	X 0 0
X 3 61	X 0 0
